timestamp,file,line,control,handler,event,ms
2026-09-17T18:12:12.104,gui2/main.py,334,(app),App._warmup_in_background,(run_thread),3353.0
2026-09-17T18:12:14.749,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.3
2026-09-17T18:12:20.444,gui2/main.py,324,(app),App._initialize_db_in_background,(run_thread),11695.5
2026-09-17T18:12:20.811,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.4
2026-09-17T18:12:22.989,gui2/main.py,304,Tabs,App._on_tab_activated,change,40.7
2026-09-17T18:12:22.998,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.2
2026-09-17T18:12:28.541,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:28.690,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:29.247,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:29.352,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:29.544,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:29.792,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:30.090,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:30.414,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:30.966,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:12:31.142,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:31.391,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:31.830,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:32.017,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:12:32.239,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:32.368,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:12:32.588,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:32.858,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:33.019,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:33.314,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:33.413,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:12:33.583,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:34.930,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:35.100,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:35.257,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:36.103,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:12:36.565,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:36.607,gui2/filter_tab_view.py,444,DpdTextField,FilterTabView._apply_filters_clicked,submit,41.2
2026-09-17T18:12:36.859,gui2/filter_component.py,248,(app),FilterComponent._apply_filters,(run_thread),252.0
2026-09-17T18:12:38.371,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:12:38.480,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:38.898,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:38.938,gui2/filter_tab_view.py,444,DpdTextField,FilterTabView._apply_filters_clicked,submit,40.2
2026-09-17T18:12:39.176,gui2/filter_component.py,248,(app),FilterComponent._apply_filters,(run_thread),237.2
2026-09-17T18:12:45.235,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,3.4
2026-09-17T18:12:46.473,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:12:46.669,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:54.738,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.9
2026-09-17T18:12:55.675,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:55.676,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:55.817,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.9
2026-09-17T18:12:55.818,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:55.976,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:12:55.977,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:12:56.147,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:56.147,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:56.246,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:56.247,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:56.363,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:56.364,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:12:56.826,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:12:56.827,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:56.971,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:12:56.971,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:57.038,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:12:57.038,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:57.276,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:12:57.277,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:57.355,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:12:57.356,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:12:57.420,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.2
2026-09-17T18:12:57.421,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:58.293,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:58.293,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:58.466,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:58.466,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:12:58.620,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:12:58.621,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:58.884,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:58.884,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:12:59.010,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:12:59.011,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:12:59.078,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:12:59.079,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:00.612,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:00.883,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:01.417,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.4
2026-09-17T18:13:01.846,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:01.846,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:02.180,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,4.6
2026-09-17T18:13:02.434,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:02.434,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:04.415,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:04.416,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:04.477,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:04.478,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:04.579,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:04.580,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:05.204,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:05.205,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:05.363,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:05.364,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:06.026,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:13:06.026,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:06.066,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:13:06.067,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:06.124,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:13:06.124,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:06.379,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:06.380,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:06.582,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:06.583,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:06.751,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:06.752,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:09.417,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.0
2026-09-17T18:13:10.298,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:13:12.763,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,1.8
2026-09-17T18:13:14.357,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:14.357,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:16.181,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:17.719,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:17.720,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:19.790,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:20.525,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,5.2
2026-09-17T18:13:21.346,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:21.347,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:21.444,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:21.445,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:21.562,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:21.562,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:21.657,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:21.657,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:21.735,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:21.735,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:21.987,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:21.988,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:23.033,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.0
2026-09-17T18:13:23.194,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:23.479,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:13:23.480,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:24.470,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:13:24.638,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:24.794,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:25.122,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:25.123,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:25.245,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:13:25.245,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:25.367,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:25.368,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:25.458,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:13:25.458,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:25.532,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:13:25.533,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:27.157,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,14.4
2026-09-17T18:13:27.401,gui2/filter_component.py,248,(app),FilterComponent._apply_filters,(run_thread),244.1
2026-09-17T18:13:30.399,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:30.513,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:30.589,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:30.675,gui2/filter_tab_view.py,444,DpdTextField,FilterTabView._apply_filters_clicked,submit,74.6
2026-09-17T18:13:31.739,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.3
2026-09-17T18:13:32.667,gui2/filter_component.py,248,(app),FilterComponent._apply_filters,(run_thread),1986.6
2026-09-17T18:13:35.300,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,5.3
2026-09-17T18:13:36.125,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:13:41.515,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,4.2
2026-09-17T18:13:42.144,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:42.144,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:42.191,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:13:42.191,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:42.498,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:42.498,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:42.617,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:42.618,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:42.720,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:42.721,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:42.777,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:42.778,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:42.852,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:13:42.852,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:42.992,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:42.993,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:43.067,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:43.068,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:43.286,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:43.287,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:43.361,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:43.361,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:43.421,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.2
2026-09-17T18:13:43.422,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:44.248,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:44.528,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:45.588,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,5.1
2026-09-17T18:13:46.082,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:46.082,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:47.221,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:47.222,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:47.389,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:47.390,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:47.447,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:13:47.448,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:47.794,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:47.794,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:50.561,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:50.825,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:51.162,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,3.9
2026-09-17T18:13:51.361,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:51.362,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:52.112,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:52.819,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:52.820,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:52.985,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:52.986,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:53.657,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:53.657,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:53.851,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.8
2026-09-17T18:13:53.851,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:53.922,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:13:53.923,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:54.019,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:54.020,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:54.369,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.0
2026-09-17T18:13:54.370,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:56.081,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.6
2026-09-17T18:13:57.486,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:13:58.425,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:13:58.426,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:13:58.848,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,5.0
2026-09-17T18:13:59.494,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:13:59.495,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:13:59.942,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.9
2026-09-17T18:14:00.326,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:00.327,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:01.109,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,3.7
2026-09-17T18:14:01.961,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.7
2026-09-17T18:14:02.556,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:05.060,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:05.061,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:05.150,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:05.151,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.6
2026-09-17T18:14:05.256,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:05.257,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.5
2026-09-17T18:14:05.361,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:14:05.361,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:05.435,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.0
2026-09-17T18:14:05.436,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.6
2026-09-17T18:14:05.517,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.9
2026-09-17T18:14:05.517,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:09.177,gui2/filter_component.py,387,DataCell,FilterComponent._make_cell_tap_handler.<locals>.on_tap,tap,2.7
2026-09-17T18:14:10.067,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:10.107,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.3
2026-09-17T18:14:10.149,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:14:10.190,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.3
2026-09-17T18:14:12.501,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:14:12.502,gui2/filter_component.py,400,CellTextField,FilterComponent._begin_cell_edit.<locals>.on_change,change,0.4
2026-09-17T18:14:12.648,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
