bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_mahāvagga	bjt_book	bjt_vagga	bjt_sutta
sn-1-4-1-6	sn-1-4-1-6	sn-1-3	16	194	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	āyuvaggo	sappasuttaṃ
sn-1-4-1-7	sn-1-4-1-7	sn-1-3	16	196	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	āyuvaggo	soppasisuttaṃ
sn-1-4-1-8	sn-1-4-1-8	sn-1-3	16	196	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	āyuvaggo	nandatisuttaṃ
sn-1-4-1-9	sn-1-4-1-9	sn-1-3	16	198	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	āyuvaggo	paṭhamaāyusuttaṃ
sn-1-4-1-10	sn-1-4-1-10	sn-1-3	16	198	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	āyuvaggo	dutiyaāyusuttaṃ
sn-1-4-2-1	sn-1-4-2-1	sn-1-3	16	200	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	pāsāṇasuttaṃ
sn-1-4-2-2	sn-1-4-2-2	sn-1-3	16	200	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	sīhasuttaṃ
sn-1-4-2-3	sn-1-4-2-3	sn-1-3	16	202	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	sakalikasuttaṃ
sn-1-4-2-4	sn-1-4-2-4	sn-1-3	16	204	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	patirūpasuttaṃ
sn-1-4-2-5	sn-1-4-2-5	sn-1-3	16	204	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	mānasasuttaṃ
sn-1-4-2-6	sn-1-4-2-6	sn-1-3	16	204	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	pattasuttaṃ
sn-1-4-2-7	sn-1-4-2-7	sn-1-3	16	206	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	āyatanasuttaṃ
sn-1-4-2-8	sn-1-4-2-8	sn-1-3	16	208	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	piṇḍasuttaṃ
sn-1-4-2-9	sn-1-4-2-9	sn-1-3	16	210	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	kassakasuttaṃ
sn-1-4-2-10	sn-1-4-2-10	sn-1-3	16	212	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	rajjasuttaṃ
sn-1-4-3-1	sn-1-4-3-1	sn-1-3	16	214	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	sambahulasuttaṃ
sn-1-4-3-2	sn-1-4-3-2	sn-1-3	16	216	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	samiddhisuttaṃ
sn-1-4-3-3	sn-1-4-3-3	sn-1-3	16	220	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	godhikasuttaṃ
sn-1-4-3-4	sn-1-4-3-4	sn-1-3	16	222	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	sattavassasuttaṃ
sn-1-4-3-5	sn-1-4-3-5	sn-1-3	16	226	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	mārasaṃyuttaṃ	rajjavaggo	māradhītusuttaṃ
sn-1-5-1-1	sn-1-5-1-1	sn-1-3	16	232	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	āḷavikāsuttaṃ
sn-1-5-1-2	sn-1-5-1-2	sn-1-3	16	234	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	somāsuttaṃ
sn-1-5-1-3	sn-1-5-1-3	sn-1-3	16	236	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	gotamīsuttaṃ
sn-1-5-1-4	sn-1-5-1-4	sn-1-3	16	236	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	vijayāsuttaṃ
sn-1-5-1-5	sn-1-5-1-5	sn-1-3	16	238	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	uppalavaṇṇāsuttaṃ
sn-1-5-1-6	sn-1-5-1-6	sn-1-3	16	240	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	cālāsuttaṃ
sn-1-5-1-7	sn-1-5-1-7	sn-1-3	16	240	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	upacālāsuttaṃ
sn-1-5-1-8	sn-1-5-1-8	sn-1-3	16	242	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	sīsūpacālāsuttaṃ
sn-1-5-1-9	sn-1-5-1-9	sn-1-3	16	244	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	selāsuttaṃ
sn-1-5-1-10	sn-1-5-1-10	sn-1-3	16	246	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	bhikkhunīsaṃyuttaṃ	bhikkhunīvaggo	vajirāsuttaṃ
sn-1-6-1-1	sn-1-6-1-1	sn-1-3	16	248	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	āyācanasuttaṃ
sn-1-6-1-2	sn-1-6-1-2	sn-1-3	16	252	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	gāravasuttaṃ
sn-1-6-1-3	sn-1-6-1-3	sn-1-3	16	254	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	brahmadevasuttaṃ
sn-1-6-1-4	sn-1-6-1-4	sn-1-3	16	258	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	bakabrahmasuttaṃ
sn-1-6-1-5	sn-1-6-1-5	sn-1-3	16	260	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	aparādiṭṭhisuttaṃ
sn-1-6-1-6	sn-1-6-1-6	sn-1-3	16	264	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	pamādasuttaṃ
sn-1-6-1-7	sn-1-6-1-7	sn-1-3	16	268	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	kokālikasuttaṃ
sn-1-6-1-8	sn-1-6-1-8	sn-1-3	16	268	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	katamorakatissasuttaṃ
sn-1-6-1-9	sn-1-6-1-9	sn-1-3	16	270	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	tudubrahmasuttaṃ
sn-1-6-1-10	sn-1-6-1-10	sn-1-3	16	270	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	kokālikavaggo	dutiyakokālikasuttaṃ
sn-1-6-2-1	sn-1-6-2-1	sn-1-3	16	276	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	parinibbāṇavaggo	sanaṅkumārasuttaṃ
sn-1-6-2-2	sn-1-6-2-2	sn-1-3	16	276	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	parinibbāṇavaggo	devadattasuttaṃ
sn-1-6-2-3	sn-1-6-2-3	sn-1-3	16	276	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	parinibbāṇavaggo	andhakavindasuttaṃ
sn-1-6-2-4	sn-1-6-2-4	sn-1-3	16	278	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	parinibbāṇavaggo	aruṇavatīsuttaṃ
sn-1-6-2-5	sn-1-6-2-5	sn-1-3	16	282	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brahmasaṃyuttaṃ	parinibbāṇavaggo	parinibbāṇasuttaṃ
sn-1-7-1-1	sn-1-7-1-1	sn-1-7	16	286	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	dhanañjānīsuttaṃ
sn-1-7-1-2	sn-1-7-1-2	sn-1-7	16	288	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	akkosasuttaṃ
sn-1-7-1-3	sn-1-7-1-3	sn-1-7	16	292	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	asurindakasuttaṃ
sn-1-7-1-4	sn-1-7-1-4	sn-1-7	16	292	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	bilaṅgikasuttaṃ
sn-1-7-1-5	sn-1-7-1-5	sn-1-7	16	294	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	ahiṃsakasuttaṃ
sn-1-7-1-6	sn-1-7-1-6	sn-1-7	16	294	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	jaṭāsuttaṃ
sn-1-7-1-7	sn-1-7-1-7	sn-1-7	16	296	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	suddhikasuttaṃ
sn-1-7-1-8	sn-1-7-1-8	sn-1-7	16	296	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	aggikasuttaṃ
sn-1-7-1-9	sn-1-7-1-9	sn-1-7	16	298	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	arahantavaggo	sundarikasuttaṃ
sn-1-7-2-1	sn-1-7-2-1	sn-1-7	16	306	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	kasīsuttaṃ
sn-1-7-2-2	sn-1-7-2-2	sn-1-7	16	310	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	udayasuttaṃ
sn-1-7-2-3	sn-1-7-2-3	sn-1-7	16	312	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	devahitasuttaṃ
sn-1-7-2-4	sn-1-7-2-4	sn-1-7	16	314	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	mahāsālasuttaṃ
sn-1-7-2-5	sn-1-7-2-5	sn-1-7	16	316	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	mānatthaddhasuttaṃ
sn-1-7-2-6	sn-1-7-2-6	sn-1-7	16	320	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	paccanīkasuttaṃ
sn-1-7-2-7	sn-1-7-2-7	sn-1-7	16	320	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	navakammikasuttaṃ
sn-1-7-2-8	sn-1-7-2-8	sn-1-7	16	322	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	kaṭṭhahārasuttaṃ
sn-1-7-2-9	sn-1-7-2-9	sn-1-7	16	324	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	mātuposakasuttaṃ
sn-1-7-2-10	sn-1-7-2-10	sn-1-7	16	326	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	bhikkhakasuttaṃ
sn-1-7-2-11	sn-1-7-2-11	sn-1-7	16	326	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	saṅgāravasuttaṃ
sn-1-7-2-12	sn-1-7-2-12	sn-1-7	16	328	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	brāhmaṇasaṃyuttaṃ	upāsakavaggo	khomadussasuttaṃ
sn-1-8-1-1	sn-1-8-1-1	sn-1-7	16	330	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	nikkhantasuttaṃ
sn-1-8-1-2	sn-1-8-1-2	sn-1-7	16	332	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	aratisuttaṃ
sn-1-8-1-3	sn-1-8-1-3	sn-1-7	16	334	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	pesalaatimaññanāsuttaṃ
sn-1-8-1-4	sn-1-8-1-4	sn-1-7	16	336	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	ānandasuttaṃ
sn-1-8-1-5	sn-1-8-1-5	sn-1-7	16	336	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	subhāsitasuttaṃ
sn-1-8-1-6	sn-1-8-1-6	sn-1-7	16	338	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	sāriputtasuttaṃ
sn-1-8-1-7	sn-1-8-1-7	sn-1-7	16	340	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	pavāraṇasuttaṃ
sn-1-8-1-8	sn-1-8-1-8	sn-1-7	16	342	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	parosahassasuttaṃ
sn-1-8-1-9	sn-1-8-1-9	sn-1-7	16	346	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	koṇḍaññasuttaṃ
sn-1-8-1-10	sn-1-8-1-10	sn-1-7	16	348	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	moggallānasuttaṃ
sn-1-8-1-11	sn-1-8-1-11	sn-1-7	16	348	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	gaggarāsuttaṃ
sn-1-8-1-12	sn-1-8-1-12	sn-1-7	16	350	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vaṅgīsasaṃyuttaṃ	vaṅgīsavaggo	vaṅgīsasuttaṃ
sn-1-9-1-1	sn-1-9-1-1	sn-1-7	16	352	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	vivekasuttaṃ
sn-1-9-1-2	sn-1-9-1-2	sn-1-7	16	352	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	upaṭṭhānasuttaṃ
sn-1-9-1-3	sn-1-9-1-3	sn-1-7	16	354	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	kassapagottasuttaṃ
sn-1-9-1-4	sn-1-9-1-4	sn-1-7	16	356	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	sambahulāsuttaṃ
sn-1-9-1-5	sn-1-9-1-5	sn-1-7	16	356	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	ānandasuttaṃ
sn-1-9-1-6	sn-1-9-1-6	sn-1-7	16	356	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	anuruddhasuttaṃ
sn-1-9-1-7	sn-1-9-1-7	sn-1-7	16	358	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	nāgadattasuttaṃ
sn-1-9-1-8	sn-1-9-1-8	sn-1-7	16	358	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	kulagharaṇīsuttaṃ
sn-1-9-1-9	sn-1-9-1-9	sn-1-7	16	360	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	vajjiputtasuttaṃ
sn-1-9-1-10	sn-1-9-1-10	sn-1-7	16	360	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	sajjhāyasuttaṃ
sn-1-9-1-11	sn-1-9-1-11	sn-1-7	16	362	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	ayonisosuttaṃ
sn-1-9-1-12	sn-1-9-1-12	sn-1-7	16	362	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	majjhantikasuttaṃ
sn-1-9-1-13	sn-1-9-1-13	sn-1-7	16	362	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	pākatindriyasuttaṃ
sn-1-9-1-14	sn-1-9-1-14	sn-1-7	16	364	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	vanasaṃyuttaṃ	vanavaggo	padumapupphasuttaṃ
sn-1-10-1-1	sn-1-10-1-1	sn-1-7	16	366	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	indakasuttaṃ
sn-1-10-1-2	sn-1-10-1-2	sn-1-7	16	368	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	sakkasuttaṃ
sn-1-10-1-3	sn-1-10-1-3	sn-1-7	16	368	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	sūcilomasuttaṃ
sn-1-10-1-4	sn-1-10-1-4	sn-1-7	16	370	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	maṇibhaddasuttaṃ
sn-1-10-1-5	sn-1-10-1-5	sn-1-7	16	370	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	sānusuttaṃ
sn-1-10-1-6	sn-1-10-1-6	sn-1-7	16	372	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	piyaṅkarasuttaṃ
sn-1-10-1-7	sn-1-10-1-7	sn-1-7	16	372	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	punabbasusuttaṃ
sn-1-10-1-8	sn-1-10-1-8	sn-1-7	16	374	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	sudattasuttaṃ
sn-1-10-1-9	sn-1-10-1-9	sn-1-7	16	378	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	paṭhama sukkāsuttaṃ
sn-1-10-1-10	sn-1-10-1-10	sn-1-7	16	378	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	dutiya sukkāsuttaṃ
sn-1-10-1-11	sn-1-10-1-11	sn-1-7	16	380	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	cīrāsuttaṃ
sn-1-10-1-12	sn-1-10-1-12	sn-1-7	16	380	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	yakkhasaṃyuttaṃ	indakavaggo	āḷavakasuttaṃ
sn-1-11-1-1	sn-1-11-1-1	sn-1-7	16	384	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	suvīrasuttaṃ
sn-1-11-1-2	sn-1-11-1-2	sn-1-7	16	386	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	susīmasuttaṃ
sn-1-11-1-3	sn-1-11-1-3	sn-1-7	16	388	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	dhajaggasuttaṃ
sn-1-11-1-4	sn-1-11-1-4	sn-1-7	16	392	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	vepacittisuttaṃ
sn-1-11-1-5	sn-1-11-1-5	sn-1-7	16	396	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	subhāsitajayasuttaṃ
sn-1-11-1-6	sn-1-11-1-6	sn-1-7	16	400	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	kulāvakasuttaṃ
sn-1-11-1-7	sn-1-11-1-7	sn-1-7	16	400	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	nadubbhiyasuttaṃ
sn-1-11-1-8	sn-1-11-1-8	sn-1-7	16	402	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	verocanaasurindasuttaṃ
sn-1-11-1-9	sn-1-11-1-9	sn-1-7	16	402	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	araññāyatanaisisuttaṃ
sn-1-11-1-10	sn-1-11-1-10	sn-1-7	16	404	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	suvīravaggo	isayosamuddakasuttaṃ
sn-1-11-2-3	sn-1-11-2-3	sn-1-7	16	408	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	mahāli[sattavatapada]suttaṃ
sn-1-11-2-4	sn-1-11-2-4	sn-1-7	16	412	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	daḷiddasuttaṃ
sn-1-11-2-5	sn-1-11-2-5	sn-1-7	16	414	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	rāmaṇeyyakasuttaṃ
sn-1-11-2-6	sn-1-11-2-6	sn-1-7	16	414	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	yajamānasuttaṃ
sn-1-11-2-7	sn-1-11-2-7	sn-1-7	16	414	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	vandanāsuttaṃ
sn-1-11-2-8	sn-1-11-2-8	sn-1-7	16	416	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	sakka namassana suttaṃ
sn-1-11-2-9	sn-1-11-2-9	sn-1-7	16	418	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	dutiyasakkanamassana suttaṃ
sn-1-11-2-10	sn-1-11-2-10	sn-1-7	16	418	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	tatiya sakka namassana suttaṃ
sn-1-11-3-1	sn-1-11-3-1	sn-1-7	16	422	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	jhatvāsuttaṃ
sn-1-11-3-2	sn-1-11-3-2	sn-1-7	16	422	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	dubbaṇṇiyasuttaṃ
sn-1-11-3-3	sn-1-11-3-3	sn-1-7	16	424	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	māyāsuttaṃ
sn-1-11-3-4	sn-1-11-3-4	sn-1-7	16	426	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	accayasuttaṃ
sn-1-11-3-5	sn-1-11-3-5	sn-1-7	16	426	0	suttantapiṭake	saṃyuttanikāyo	sagāthavaggo	sakkasaṃyuttaṃ	sattavatavaggo	akkodhasuttaṃ
sn-2-1-1-1	sn-2-1-1-1	sn-2	17	2	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	paṭiccasamuppādasuttaṃ
sn-2-1-1-2	sn-2-1-1-2	sn-2	17	4	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	vibhaṅgasuttaṃ
sn-2-1-1-3	sn-2-1-1-3	sn-2	17	8	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	paṭipadāsuttaṃ
sn-2-1-1-4	sn-2-1-1-4	sn-2	17	8	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	vipassīsuttaṃ
sn-2-1-1-5	sn-2-1-1-5	sn-2	17	14	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	sikhīsuttaṃ
sn-2-1-1-6	sn-2-1-1-6	sn-2	17	14	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	vessabhūsuttaṃ
sn-2-1-1-7	sn-2-1-1-7	sn-2	17	16	0	suttantapiṭake	saṃyuttanikāyo	nidānavaggo	abhisamayasaṃyuttaṃ	buddhavaggo	kakusandhasuttaṃ
