bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_paṇṇāsa	bjt_vagga	bjt_sutta
an-5-5-5-4	an-5-5-5-4	an-5-5	24	436	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	manoduccaritasuttaṃ
an-5-5-5-5	an-5-5-5-5	an-5-5	24	438	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	aparaduccaritasuttaṃ
an-5-5-5-6	an-5-5-5-6	an-5-5	24	438	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	aparakāyaduccaritasuttaṃ
an-5-5-5-7	an-5-5-5-7	an-5-5	24	438	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	aparavacīduccaritasuttaṃ
an-5-5-5-8	an-5-5-5-8	an-5-5	24	438	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	aparamanoduccaritasuttaṃ
an-5-5-5-9	an-5-5-5-9	an-5-5	24	440	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	sīvathikāsuttaṃ
an-5-5-5-10	an-5-5-5-10	an-5-5	24	442	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	duccarita vaggo	puggalappasādasuttaṃ
an-5-6-1-1	an-5-6-1-1	an-5-5	24	444	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	upasampādetabbasuttaṃ
an-5-6-1-2	an-5-6-1-2	an-5-5	24	444	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	nissayasuttaṃ
an-5-6-1-3	an-5-6-1-3	an-5-5	24	444	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	sāmaṇerasuttaṃ
an-5-6-1-4	an-5-6-1-4	an-5-5	24	446	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	macchariyasuttaṃ
an-5-6-1-5	an-5-6-1-5	an-5-5	24	446	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	macchariyapahānasuttaṃ
an-5-6-1-6	an-5-6-1-6	an-5-5	24	446	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	paṭhamajjhānasuttaṃ
an-5-6-1-10	an-5-6-1-10	an-5-5	24	448	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	aparapaṭhamajjhānasuttaṃ
an-5-6-1-10	an-5-6-1-10	an-5-5	24	454	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	bhattuddesaka suttaṃ
an-5-6-1-10	an-5-6-1-10	an-5-5	24	460	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	bhikkhusuttaṃ
an-5-6-1-10	an-5-6-1-10	an-5-5	24	462	0	suttantapiṭake	aṅguttaranikāyo	pañcakanipāto	catuttho paṇṇāsako	upasampadāvaggo	ājīvaka suttaṃ
an-6-1-1-1	an-6-1-1-1	an-6	25	2	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	paṭhamāhuneyyasuttaṃ
an-6-1-1-2	an-6-1-1-2	an-6	25	4	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	dutiyāhuneyyasuttaṃ
an-6-1-1-3	an-6-1-1-3	an-6	25	6	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	indriyasuttaṃ
an-6-1-1-4	an-6-1-1-4	an-6	25	6	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	balasuttaṃ
an-6-1-1-5	an-6-1-1-5	an-6	25	8	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	paṭhamājānīyasuttaṃ
an-6-1-1-6	an-6-1-1-6	an-6	25	8	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	dutiyājānīyasuttaṃ
an-6-1-1-7	an-6-1-1-7	an-6	25	10	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	tatiyājānīyasuttaṃ
an-6-1-1-8	an-6-1-1-8	an-6	25	10	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	anuttariyasuttaṃ
an-6-1-1-9	an-6-1-1-9	an-6	25	10	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	anussatiṭṭhānasuttaṃ
an-6-1-1-10	an-6-1-1-10	an-6	25	12	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	āhuneyyavaggo	mahānāmasuttaṃ
an-6-1-2-1	an-6-1-2-1	an-6	25	18	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	paṭhama sārāṇīyasuttaṃ
an-6-1-2-2	an-6-1-2-2	an-6	25	18	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	dutiya sārāṇīyasuttaṃ
an-6-1-2-3	an-6-1-2-3	an-6	25	20	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	nissāraṇīyasuttaṃ
an-6-1-2-4	an-6-1-2-4	an-6	25	24	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	bhaddaka suttaṃ
an-6-1-2-5	an-6-1-2-5	an-6	25	26	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	anutappasuttaṃ
an-6-1-2-6	an-6-1-2-6	an-6	25	28	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	nakulapitusuttaṃ
an-6-1-2-7	an-6-1-2-7	an-6	25	34	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	kusalasuttaṃ
an-6-1-2-8	an-6-1-2-8	an-6	25	38	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	macchika suttaṃ
an-6-1-2-9	an-6-1-2-9	an-6	25	40	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	paṭhama maraṇasati suttaṃ
an-6-1-2-10	an-6-1-2-10	an-6	25	46	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sārāṇīyavaggo	dutiya maraṇasati suttaṃ
an-6-1-3-1	an-6-1-3-1	an-6	25	50	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	sāmagāmaka suttaṃ
an-6-1-3-2	an-6-1-3-2	an-6	25	52	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	aparihānīyadhamma suttaṃ
an-6-1-3-3	an-6-1-3-3	an-6	25	52	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	bhaya suttaṃ
an-6-1-3-4	an-6-1-3-4	an-6	25	54	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	himavanta suttaṃ
an-6-1-3-5	an-6-1-3-5	an-6	25	54	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	anussatiṭṭhāna suttaṃ
an-6-1-3-6	an-6-1-3-6	an-6	25	58	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	mahākaccāna suttaṃ
an-6-1-3-7	an-6-1-3-7	an-6	25	62	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	paṭhamasamaya suttaṃ
an-6-1-3-8	an-6-1-3-8	an-6	25	66	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	dutiyasamaya suttaṃ
an-6-1-3-9	an-6-1-3-9	an-6	25	68	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	udāyi suttaṃ
an-6-1-3-10	an-6-1-3-10	an-6	25	72	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anuttariya vaggo	anuttariya suttaṃ
an-6-5-4-1	an-6-5-4-1	an-6	25	82	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	sekha suttaṃ
an-6-1-4-2	an-6-1-4-2	an-6	25	82	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	paṭhama aparihāna suttaṃ
an-6-1-4-3	an-6-1-4-3	an-6	25	84	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	dutiya aparihāna suttaṃ
an-6-1-4-4	an-6-1-4-4	an-6	25	84	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	moggallāna suttaṃ
an-6-1-4-5	an-6-1-4-5	an-6	25	88	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	vijjābhāgiya suttaṃ
an-6-1-4-6	an-6-1-4-6	an-6	25	90	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	vivādamūla suttaṃ
an-6-1-4-7	an-6-1-4-7	an-6	25	92	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	jaḷaṅgadāna suttaṃ
an-6-1-4-8	an-6-1-4-8	an-6	25	94	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	attakāra suttaṃ
an-6-1-4-9	an-6-1-4-9	an-6	25	96	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	kammanidānasuttaṃ
an-6-1-4-10	an-6-1-4-10	an-6	25	98	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	kimbila suttaṃ
an-6-1-4-11	an-6-1-4-11	an-6	25	100	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	dārukkhandha suttaṃ
an-9-1-4-12	an-9-1-4-12	an-6	25	100	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	devatā vaggo	nāgita suttaṃ
an-6-1-5-1	an-6-1-5-1	an-6	25	106	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	nāga suttaṃ
an-6-1-5-2	an-6-1-5-2	an-6	25	110	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	migasālāsuttaṃ
an-6-1-5-3	an-6-1-5-3	an-6	25	118	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	iṇa suttaṃ
an-6-1-5-4	an-6-1-5-4	an-6	25	122	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	mahācunda suttaṃ
an-6-1-5-5	an-6-1-5-5	an-6	25	124	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	paṭhamasandiṭṭhika suttaṃ
an-6-1-5-6	an-6-1-5-6	an-6	25	126	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	dutiyasandiṭṭhika suttaṃ
an-6-1-5-7	an-6-1-5-7	an-6	25	128	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	khema suttaṃ
an-6-1-5-8	an-6-1-5-8	an-6	25	130	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	indriyasaṃvarasuttaṃ
an-6-1-5-9	an-6-1-5-9	an-6	25	132	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	ānanda suttaṃ
an-6-1-5-10	an-6-1-5-10	an-6	25	134	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	khattiyasuttaṃ
an-6-1-5-11	an-6-1-5-11	an-6	25	136	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	appamāda suttaṃ
an-6-1-5-12	an-6-1-5-12	an-6	25	140	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	dhammika vaggo	dhammika suttaṃ
an-6-2-1-1	an-6-2-1-1	an-6-2	25	152	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	soṇa suttaṃ
an-6-2-1-2	an-6-2-1-2	an-6-2	25	158	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	phagguṇasuttaṃ
an-6-2-1-3	an-6-2-1-3	an-6-2	25	164	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	chaḷābhijāti suttaṃ
an-6-2-1-4	an-6-2-1-4	an-6-2	25	170	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	āsavasuttaṃ
an-6-2-1-5	an-6-2-1-5	an-6-2	25	174	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	dārukammika suttaṃ
an-6-2-1-6	an-6-2-1-6	an-6-2	25	178	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	hatthisāriputta suttaṃ
an-6-2-1-7	an-6-2-1-7	an-6-2	25	186	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	majjhesuttaṃ
an-6-2-1-8	an-6-2-1-8	an-6-2	25	190	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	purisindriyañāṇa suttaṃ
an-6-2-1-9	an-6-2-1-9	an-6-2	25	200	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	nibbedhika suttaṃ
an-6-2-1-10	an-6-2-1-10	an-6-2	25	210	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	mahāvaggo	sīhanāda suttaṃ
an-6-2-2-1	an-6-2-2-1	an-6-2	25	218	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	anāgāmiphala suttaṃ
an-6-2-2-2	an-6-2-2-2	an-6-2	25	218	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	arahattaphala suttaṃ
an-6-2-2-3	an-6-2-2-3	an-6-2	25	218	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	mitta suttaṃ
an-6-2-2-4	an-6-2-2-4	an-6-2	25	220	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	saṅgaṇikārāma suttaṃ
an-6-2-2-5	an-6-2-2-5	an-6-2	25	220	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	devatā suttaṃ
an-6-2-2-6	an-6-2-2-6	an-6-2	25	224	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	samādhisuttaṃ
an-6-2-2-7	an-6-2-2-7	an-6-2	25	226	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	sakkhibhabba suttaṃ
an-6-2-2-8	an-6-2-2-8	an-6-2	25	228	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	bala suttaṃ
an-6-2-2-9	an-6-2-2-9	an-6-2	25	228	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	paṭhamajjhāna suttaṃ
an-6-2-2-10	an-6-2-2-10	an-6-2	25	230	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	anāgāmī vaggo	dutiya paṭhamajjhāna suttaṃ
an-6-2-3-1	an-6-2-3-1	an-6-2	25	232	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	dukkha suttaṃ
an-6-2-3-2	an-6-2-3-2	an-6-2	25	232	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	arahatta suttaṃ
an-6-2-3-3	an-6-2-3-3	an-6-2	25	234	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	uttarimanussadhamma suttaṃ
an-6-2-3-4	an-6-2-3-4	an-6-2	25	234	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	sukhasomanassa suttaṃ
an-6-2-3-5	an-6-2-3-5	an-6-2	25	234	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	adhigama suttaṃ
an-6-2-3-6	an-6-2-3-6	an-6-2	25	236	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	mahantatta suttaṃ
an-6-2-3-7	an-6-2-3-7	an-6-2	25	236	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	paṭhamaniraya suttaṃ
an-6-2-3-8	an-6-2-3-8	an-6-2	25	238	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	dutiyaniraya suttaṃ
an-6-2-3-9	an-6-2-3-9	an-6-2	25	238	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	aggadhamma suttaṃ
an-6-2-3-10	an-6-2-3-10	an-6-2	25	240	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	arahatta vaggo	rattidivasa suttaṃ
an-6-2-4-1	an-6-2-4-1	an-6-2	25	242	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	sītibhāva suttaṃ
an-6-2-4-2	an-6-2-4-2	an-6-2	25	242	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	āvaraṇa suttaṃ
an-6-2-4-3	an-6-2-4-3	an-6-2	25	244	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	voropita suttaṃ
an-6-2-4-4	an-6-2-4-4	an-6-2	25	246	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	sussūsati suttaṃ
an-6-2-4-5	an-6-2-4-5	an-6-2	25	246	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	appahāya suttaṃ
an-6-2-4-6	an-6-2-4-6	an-6-2	25	248	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	pahīṇa suttaṃ
an-6-2-4-7	an-6-2-4-7	an-6-2	25	248	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	abhabba suttaṃ
an-6-2-4-8	an-6-2-4-8	an-6-2	25	248	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	abhabbaṭṭhāna suttaṃ
an-6-2-4-9	an-6-2-4-9	an-6-2	25	248	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	dutiya abhabbaṭṭhāna suttaṃ
an-6-2-4-10	an-6-2-4-10	an-6-2	25	250	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sīti vaggo	tatiya abhabbaṭṭhāna suttaṃ
an-6-2-5-1	an-6-2-5-1	an-6-2	25	252	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	pātubhāva suttaṃ
an-6-2-5-2	an-6-2-5-2	an-6-2	25	252	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	ānisaṃsa suttaṃ
an-6-2-5-3	an-6-2-5-3	an-6-2	25	252	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	anicca suttaṃ
an-6-2-5-4	an-6-2-5-4	an-6-2	25	254	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	dukkha suttaṃ
an-6-2-5-5	an-6-2-5-5	an-6-2	25	254	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	anatta suttaṃ
an-6-2-10-6	an-6-2-10-6	an-6-2	25	254	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	nibbāna suttaṃ
an-6-2-5-7	an-6-2-5-7	an-6-2	25	254	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	anavatthita suttaṃ
an-6-2-5-8	an-6-2-5-8	an-6-2	25	256	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	ukkhittāsika suttaṃ
an-6-2-5-9	an-6-2-5-9	an-6-2	25	256	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	atammaya suttaṃ
an-6-2-5-10	an-6-2-5-10	an-6-2	25	256	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	bhava suttaṃ
an-6-2-5-11	an-6-2-5-11	an-6-2	25	258	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	ānisaṃsa vaggo	taṇhā suttaṃ
an-6-2-1-1	an-6-2-1-1	an-6-2	25	260	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	rāga suttaṃ
an-6-2-1-2	an-6-2-1-2	an-6-2	25	260	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	duccarita suttaṃ
an-6-2-1-3	an-6-2-1-3	an-6-2	25	260	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	vitakka suttaṃ
an-6-2-1-4	an-6-2-1-4	an-6-2	25	262	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	saññā suttaṃ
an-6-2-1-5	an-6-2-1-5	an-6-2	25	262	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	dhātu suttaṃ
an-6-2-1-6	an-6-2-1-6	an-6-2	25	264	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	assāda suttaṃ
an-6-2-1-7	an-6-2-1-7	an-6-2	25	264	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	arati suttaṃ
an-6-2-1-9	an-6-2-1-9	an-6-2	25	266	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	dovacassatā suttaṃ
an-6-2-1-10	an-6-2-1-10	an-6-2	25	266	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	tika vaggo	uddhacca suttaṃ
an-6-2-2-1	an-6-2-2-1	an-6-2	25	268	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	kāyānupassī suttaṃ
an-6-2-2-16	an-6-2-2-16	an-6-2	25	270	0	suttantapiṭake	aṅguttaranikāyo	chakkanipāto	paṭhamo paṇṇāsako	sāmaññavaggo	tapussa suttaṃ
an-7-1-1-1	an-7-1-1-1	an-7	25	278	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	paṭhama piyabhikkhu suttaṃ
an-7-1-1-2	an-7-1-1-2	an-7	25	280	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	dutiya piyabhikkhu suttaṃ
an-7-1-1-3	an-7-1-1-3	an-7	25	280	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	saṅkhitta sattabala suttaṃ
an-7-1-1-4	an-7-1-1-4	an-7	25	282	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	vitthatasattabala suttaṃ
an-7-1-1-5	an-7-1-1-5	an-7	25	284	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	saṅkhitta dhanasuttaṃ
an-7-1-1-6	an-7-1-1-6	an-7	25	284	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	vitthatadhana suttaṃ
an-7-1-1-7	an-7-1-1-7	an-7	25	288	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	uggamahāmattasuttaṃ
an-7-1-1-8	an-7-1-1-8	an-7	25	288	0	suttantapiṭake	aṅguttaranikāyo	sattakanipāto	paṭhamo paṇṇāsako	dhana vaggo	sattasaññojana suttaṃ
