bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta
kn-ud-2-2	kn-ud-2-2	kn-ud	28	148	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	rājasuttaṃ
kn-ud-2-3	kn-ud-2-3	kn-ud	28	150	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	daṇḍasuttaṃ
kn-ud-2-4	kn-ud-2-4	kn-ud	28	152	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	sakkārasuttaṃ
kn-ud-2-5	kn-ud-2-5	kn-ud	28	154	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	upāsakasuttaṃ
kn-ud-2-6	kn-ud-2-6	kn-ud	28	154	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	gabbhinīsuttaṃ
kn-ud-2-7	kn-ud-2-7	kn-ud	28	156	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	ekaputtakasuttaṃ
kn-ud-2-8	kn-ud-2-8	kn-ud	28	158	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	suppavāsāsuttaṃ
kn-ud-2-9	kn-ud-2-9	kn-ud	28	164	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	visākhāsuttaṃ
kn-ud-2-10	kn-ud-2-10	kn-ud	28	166	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		mucalindavaggo dutiyo	bhaddiyasuttaṃ
kn-ud-3-1	kn-ud-3-1	kn-ud	28	170	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	kammasuttaṃ
kn-ud-3-2	kn-ud-3-2	kn-ud	28	170	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	nandasuttaṃ
kn-ud-3-3	kn-ud-3-3	kn-ud	28	176	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	yasojasuttaṃ
kn-ud-3-4	kn-ud-3-4	kn-ud	28	182	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	sāriputtasuttaṃ
kn-ud-3-5	kn-ud-3-5	kn-ud	28	182	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	kolitasuttaṃ
kn-ud-3-6	kn-ud-3-6	kn-ud	28	184	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	pilindivacchasuttaṃ
kn-ud-3-7	kn-ud-3-7	kn-ud	28	184	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	kassapasuttaṃ
kn-ud-3-8	kn-ud-3-8	kn-ud	28	188	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	piṇḍapātikasuttaṃ
kn-ud-3-9	kn-ud-3-9	kn-ud	28	190	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	sippasuttaṃ
kn-ud-3-10	kn-ud-3-10	kn-ud	28	192	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		nandavaggo tatiyo	lokavolokanasuttaṃ
kn-ud-4-1	kn-ud-4-1	kn-ud	28	194	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	meghiyasuttaṃ
kn-ud-4-2	kn-ud-4-2	kn-ud	28	202	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	uddhatasuttaṃ
kn-ud-4-3	kn-ud-4-3	kn-ud	28	202	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	gopālakasuttaṃ
kn-ud-4-5	kn-ud-4-5	kn-ud	28	208	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	nāgasuttaṃ
kn-ud-4-6	kn-ud-4-6	kn-ud	28	210	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	piṇḍolasuttaṃ
kn-ud-4-7	kn-ud-4-7	kn-ud	28	212	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	sāriputta suttaṃ
kn-ud-4-8	kn-ud-4-8	kn-ud	28	212	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	sundarīsuttaṃ
kn-ud-4-9	kn-ud-4-9	kn-ud	28	218	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	upasenasuttaṃ
kn-ud-4-10	kn-ud-4-10	kn-ud	28	218	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		meghiyavaggo catuttho	sāriputtasuttaṃ
kn-ud-5-1	kn-ud-5-1	kn-ud	28	220	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	rājasuttaṃ
kn-ud-5-2	kn-ud-5-2	kn-ud	28	222	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	appāyukasuttaṃ
kn-ud-5-3	kn-ud-5-3	kn-ud	28	222	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	suppabuddhakuṭṭhisuttaṃ
kn-ud-5-4	kn-ud-5-4	kn-ud	28	228	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	kumārakasuttaṃ
kn-ud-5-5	kn-ud-5-5	kn-ud	28	228	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	uposathasuttaṃ
kn-ud-5-6	kn-ud-5-6	kn-ud	28	238	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	soṇasuttaṃ
kn-ud-5-7	kn-ud-5-7	kn-ud	28	246	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	revatasuttaṃ
kn-ud-5-8	kn-ud-5-8	kn-ud	28	246	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	ānandasuttaṃ
kn-ud-5-9	kn-ud-5-9	kn-ud	28	248	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	saddhāyamānasuttaṃ
kn-ud-5-10	kn-ud-5-10	kn-ud	28	248	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		soṇavaggo pañcamo	panthakasuttaṃ
kn-ud-6-1	kn-ud-6-1	kn-ud	28	250	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	āyusaṅkhāravossajanasuttaṃ
kn-ud-6-2	kn-ud-6-2	kn-ud	28	254	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	jaṭilasuttaṃ
kn-ud-6-3	kn-ud-6-3	kn-ud	28	258	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	paccavekkhaṇasuttaṃ
kn-ud-6-4	kn-ud-6-4	kn-ud	28	258	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	paṭhama nānātitthiya suttaṃ
kn-ud-6-5	kn-ud-6-5	kn-ud	28	264	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	dutiyanānātitthiyasuttaṃ
kn-ud-6-6	kn-ud-6-6	kn-ud	28	266	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	tatiya nānātitthiyasuttaṃ
kn-ud-6-7	kn-ud-6-7	kn-ud	28	272	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	subhūtisuttaṃ
kn-ud-6-8	kn-ud-6-8	kn-ud	28	272	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	gaṇikāsuttaṃ
kn-ud-6-9	kn-ud-6-9	kn-ud	28	274	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	upātisuttaṃ
kn-ud-6-10	kn-ud-6-10	kn-ud	28	276	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		jaccandhavaggo chaṭṭho	tathāgatuppādasuttaṃ
kn-ud-7-1	kn-ud-7-1	kn-ud	28	278	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	paṭhamabhaddiyasuttaṃ
kn-ud-7-2	kn-ud-7-2	kn-ud	28	278	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	dutiyabhaddiyasuttaṃ
kn-ud-7-3	kn-ud-7-3	kn-ud	28	280	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	sattasuttaṃ
kn-ud-7-4	kn-ud-7-4	kn-ud	28	280	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	dutiyasattasuttaṃ
kn-ud-7-5	kn-ud-7-5	kn-ud	28	282	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	lakuṇṭakabhaddiyasuttaṃ
kn-ud-7-6	kn-ud-7-6	kn-ud	28	282	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	taṇhāṅkhayasuttaṃ
kn-ud-7-7	kn-ud-7-7	kn-ud	28	284	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	papañcakkhayasuttaṃ
kn-ud-7-8	kn-ud-7-8	kn-ud	28	284	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	kaccānasuttaṃ
kn-ud-7-9	kn-ud-7-9	kn-ud	28	286	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	udapānasuttaṃ
kn-ud-7-10	kn-ud-7-10	kn-ud	28	288	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		cullavaggo sattamo	udenasuttaṃ
kn-ud-8-1	kn-ud-8-1	kn-ud	28	290	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	paṭhamanibbānasuttaṃ
kn-ud-8-2	kn-ud-8-2	kn-ud	28	290	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	dutiyanibbānapasuttaṃ
kn-ud-8-3	kn-ud-8-3	kn-ud	28	292	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	tatiyanibbānasuttaṃ
kn-ud-8-4	kn-ud-8-4	kn-ud	28	292	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	catutthanibbānasuttaṃ
kn-ud-8-5	kn-ud-8-5	kn-ud	28	294	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	cundasuttaṃ
kn-ud-8-6	kn-ud-8-6	kn-ud	28	302	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	pāṭaligāmiya suttaṃ
kn-ud-8-7	kn-ud-8-7	kn-ud	28	310	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	dvidhāpathasuttaṃ
kn-ud-8-8	kn-ud-8-8	kn-ud	28	312	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	visākhāsuttaṃ
kn-ud-8-9	kn-ud-8-9	kn-ud	28	314	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	paṭhamadabbasuttaṃ
kn-ud-8-10	kn-ud-8-10	kn-ud	28	316	0	suttantapiṭake	khuddakanikāyo	udānapāḷi		pāṭaligāmiyavaggo aṭṭhamo	dutiyadabbasuttaṃ
kn-iti-1-1-1	kn-iti-1-1-1	kn-iti	28	318	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	lobhasuttaṃ
kn-iti-1-1-2	kn-iti-1-1-2	kn-iti	28	318	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	dosasuttaṃ
kn-iti-1-1-3	kn-iti-1-1-3	kn-iti	28	320	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	mohasuttaṃ
kn-iti-1-1-4	kn-iti-1-1-4	kn-iti	28	320	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	kodhasuttaṃ
kn-iti-1-1-5	kn-iti-1-1-5	kn-iti	28	320	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	makkhasuttaṃ
kn-iti-1-1-6	kn-iti-1-1-6	kn-iti	28	322	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	mānasuttaṃ
kn-iti-1-1-7	kn-iti-1-1-7	kn-iti	28	322	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	sabbapariññāsuttaṃ
kn-iti-1-1-8	kn-iti-1-1-8	kn-iti	28	324	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	mānapariññāsuttaṃ
kn-iti-1-1-9	kn-iti-1-1-9	kn-iti	28	324	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	lobhapariññāsuttaṃ
kn-iti-1-1-10	kn-iti-1-1-10	kn-iti	28	326	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	paṭhamo vaggo	dosapariññāsuttaṃ
kn-iti-1-2-1	kn-iti-1-2-1	kn-iti	28	328	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	mohapariññā suttaṃ
kn-iti-1-2-2	kn-iti-1-2-2	kn-iti	28	328	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	kodhapariññā suttaṃ
kn-iti-1-2-3	kn-iti-1-2-3	kn-iti	28	330	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	makkhapariññā suttaṃ
kn-iti-1-2-4	kn-iti-1-2-4	kn-iti	28	330	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	avijjānīvaraṇā suttaṃ
kn-iti-1-2-5	kn-iti-1-2-5	kn-iti	28	332	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	taṇhāsaṃyojanasuttaṃ
kn-iti-1-2-6	kn-iti-1-2-6	kn-iti	28	332	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	paṭhamasekhasuttaṃ
kn-iti-1-2-7	kn-iti-1-2-7	kn-iti	28	334	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	dutiyasekhasuttaṃ
kn-iti-1-2-8	kn-iti-1-2-8	kn-iti	28	334	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	saṅghabhedasuttaṃ
kn-iti-1-2-9	kn-iti-1-2-9	kn-iti	28	336	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	saṅghasāmaggisuttaṃ
kn-iti-1-2-10	kn-iti-1-2-10	kn-iti	28	336	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	dutiyavaggo	paduṭṭhapuggalasuttaṃ
kn-iti-1-3-1	kn-iti-1-3-1	kn-iti	28	338	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	tatiyo vaggo	pasannacitta suttaṃ
kn-iti-1-3-3	kn-iti-1-3-3	kn-iti	28	342	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	tatiyo vaggo	ubho-attha suttaṃ
kn-iti-1-3-4	kn-iti-1-3-4	kn-iti	28	342	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	tatiyo vaggo	aṭṭhipuñjasuttaṃ
kn-iti-1-3-5	kn-iti-1-3-5	kn-iti	28	344	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	tatiyo vaggo	sampajāna musāvāda suttaṃ
kn-iti-1-3-6	kn-iti-1-3-6	kn-iti	28	344	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	tatiyo vaggo	dānasaṃvibhāga suttaṃ
kn-iti-1-3-7	kn-iti-1-3-7	kn-iti	28	346	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	ekakanipāto	tatiyo vaggo	mettācetovimutti suttaṃ
kn-iti-2-1-1	kn-iti-2-1-1	kn-iti	28	348	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	paṭhamabhikkhusuttaṃ
kn-iti-2-1-2	kn-iti-2-1-2	kn-iti	28	350	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	dutiyabhikkhu suttaṃ
kn-iti-2-1-3	kn-iti-2-1-3	kn-iti	28	350	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	tapanīya suttaṃ
kn-iti-2-1-4	kn-iti-2-1-4	kn-iti	28	352	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	atapanīya suttaṃ
kn-iti-2-1-5	kn-iti-2-1-5	kn-iti	28	352	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	pāpakasīla suttaṃ
kn-iti-2-1-6	kn-iti-2-1-6	kn-iti	28	354	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	bhaddakasīla suttaṃ
kn-iti-2-1-7	kn-iti-2-1-7	kn-iti	28	354	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	anātāpī suttaṃ
kn-iti-2-1-8	kn-iti-2-1-8	kn-iti	28	356	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	paṭhama janakuhana suttaṃ
kn-iti-2-1-9	kn-iti-2-1-9	kn-iti	28	356	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	dutiya janakuhana suttaṃ
kn-iti-2-1-10	kn-iti-2-1-10	kn-iti	28	358	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	paṭhamo vaggo	somanassa suttaṃ
kn-iti-2-2-1	kn-iti-2-2-1	kn-iti	28	360	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	vitakka suttaṃ
kn-iti-2-2-2	kn-iti-2-2-2	kn-iti	28	362	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	desanāsuttaṃ
kn-iti-2-2-3	kn-iti-2-2-3	kn-iti	28	362	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	vijjāsuttaṃ
kn-iti-2-2-4	kn-iti-2-2-4	kn-iti	28	364	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	paññāparihāni suttaṃ
kn-iti-2-2-5	kn-iti-2-2-5	kn-iti	28	364	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	sukkadhamma suttaṃ
kn-iti-2-2-6	kn-iti-2-2-6	kn-iti	28	366	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	ajātasuttaṃ
kn-iti-2-2-7	kn-iti-2-2-7	kn-iti	28	368	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	nibbānadhātu suttaṃ
kn-iti-2-2-8	kn-iti-2-2-8	kn-iti	28	370	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	paṭisallāna suttaṃ
kn-iti-2-2-9	kn-iti-2-2-9	kn-iti	28	370	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	sikkhānisaṃsasuttaṃ
kn-iti-2-2-10	kn-iti-2-2-10	kn-iti	28	372	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	jāgariya suttaṃ
kn-iti-2-2-11	kn-iti-2-2-11	kn-iti	28	372	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	āpāyika suttaṃ
kn-iti-2-2-12	kn-iti-2-2-12	kn-iti	28	374	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	dukanipāto	dutiyavaggo	diṭṭhigatasuttaṃ
kn-iti-3-1-1	kn-iti-3-1-1	kn-iti	28	378	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	akusalamūlasuttaṃ
kn-iti-3-1-2	kn-iti-3-1-2	kn-iti	28	378	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	dhātusuttaṃ
kn-iti-3-1-3	kn-iti-3-1-3	kn-iti	28	380	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	paṭhamavedanā suttaṃ
kn-iti-3-1-4	kn-iti-3-1-4	kn-iti	28	380	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	dutiyavedanā suttaṃ
kn-iti-3-1-5	kn-iti-3-1-5	kn-iti	28	382	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	paṭhamaesanāsuttaṃ
kn-iti-3-1-6	kn-iti-3-1-6	kn-iti	28	382	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	dutiyaesanāsuttaṃ
kn-iti-3-1-7	kn-iti-3-1-7	kn-iti	28	384	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	paṭhama āsavasuttaṃ
kn-iti-3-1-8	kn-iti-3-1-8	kn-iti	28	384	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	dutiya āsavasuttaṃ
kn-iti-3-1-9	kn-iti-3-1-9	kn-iti	28	386	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	taṇhāsuttaṃ
kn-iti-3-1-10	kn-iti-3-1-10	kn-iti	28	386	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	paṭhamo vaggo	māradheyyasuttaṃ
kn-iti-3-2-1	kn-iti-3-2-1	kn-iti	28	388	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	puññakiriyavatthu suttaṃ
kn-iti-3-2-2	kn-iti-3-2-2	kn-iti	28	388	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	cakkhusuttaṃ
kn-iti-3-2-3	kn-iti-3-2-3	kn-iti	28	390	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	indriyasuttaṃ
kn-iti-3-2-4	kn-iti-3-2-4	kn-iti	28	390	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	addhāsuttaṃ
kn-iti-3-2-5	kn-iti-3-2-5	kn-iti	28	392	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	duccarita suttaṃ
kn-iti-3-2-6	kn-iti-3-2-6	kn-iti	28	392	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	sucaritasuttaṃ
kn-iti-3-2-7	kn-iti-3-2-7	kn-iti	28	394	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	soceyya suttaṃ
kn-iti-3-2-8	kn-iti-3-2-8	kn-iti	28	394	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	moneyya suttaṃ
kn-iti-3-2-9	kn-iti-3-2-9	kn-iti	28	394	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	paṭhamarāgasuttaṃ
kn-iti-3-2-10	kn-iti-3-2-10	kn-iti	28	396	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	dutiyavaggo	dutiyarāgasuttaṃ
kn-iti-3-3-1	kn-iti-3-3-1	kn-iti	28	398	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	micchādiṭṭhikammasamādānasuttaṃ
kn-iti-3-2-2	kn-iti-3-2-2	kn-iti	28	400	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	sammādiṭṭhikammasamādāna suttaṃ
kn-iti-3-3-3	kn-iti-3-3-3	kn-iti	28	402	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	nissaraṇīya suttaṃ
kn-iti-3-3-4	kn-iti-3-3-4	kn-iti	28	402	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	santatara suttaṃ
kn-iti-3-3-5	kn-iti-3-3-5	kn-iti	28	404	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	puttasuttaṃ
kn-iti-3-3-6	kn-iti-3-3-6	kn-iti	28	406	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	vuṭṭhisuttaṃ
kn-iti-3-3-7	kn-iti-3-3-7	kn-iti	28	408	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	sukhapatthanāsuttaṃ
kn-iti-3-3-8	kn-iti-3-3-8	kn-iti	28	410	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	bhidurasuttaṃ
kn-iti-3-3-9	kn-iti-3-3-9	kn-iti	28	412	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	dhātusaṃsandana suttaṃ
kn-iti-3-3-10	kn-iti-3-3-10	kn-iti	28	414	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	tatiyavaggo	parihāna suttaṃ
kn-iti-3-4-1	kn-iti-3-4-1	kn-iti	28	416	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	catuttho vaggo	vitakkasuttaṃ
kn-iti-3-4-2	kn-iti-3-4-2	kn-iti	28	416	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	catuttho vaggo	sakkārasuttaṃ
kn-iti-3-4-3	kn-iti-3-4-3	kn-iti	28	418	0	suttantapiṭake	khuddakanikāyo	itivuttakapāḷi	tikanipāto	catuttho vaggo	devasaddasuttaṃ
