edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cleaned	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path	bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta	status
	Aṅguttara Nikāya	AN	AN11.1-10	nissayavagga	nissāyavagga		an11.1.1	Aṅguttaranikāyo	Ekādasakanipātapāḷi		1. Nissayavaggo	1. Kimatthiyasuttaṃ	1	3.0515	3.0279	5.0311	5.0335	romn/s0404m4.mul.xml	AN11.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.10.0.0.0.0.0.m	an11.1	Aṅguttara Nikāya 11.1	1. Nissayavagga	Kimatthiyasutta	What’s the Purpose?	Good conduct leads to non-regret, to joy, and so on all the way to liberation.	https://suttacentral.net/an11.1	https://suttacentral.net/an11.1/pli/ms	https://suttacentral.net/an11.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an11/an11.1_root-pli-ms.json	an 11. 1. 1.	an-11-1-1	an-11	27	584	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	11. ekādasako nipāto		1. nissayavaggo	1. kimatthiya suttaṃ	ok
	Aṅguttara Nikāya	AN	AN11.11-21	anussativagga			an11.2.1	Aṅguttaranikāyo	Ekādasakanipātapāḷi		2. Anussativaggo	1. Paṭhamamahānāmasuttaṃ	11	3.053	3.0295	5.0328	5.0354	romn/s0404m4.mul.xml	AN11.11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=a.10.0.0.0.1.0.m	an11.11	Aṅguttara Nikāya 11.11	2. Anussativagga	Paṭhamamahānāmasutta	With Mahānāma (1st)	Mahānāma the Sakyan sees that the monks are preparing robes after the rains season. Knowing that the Buddha will soon depart, he asks how they are to live with their busy lives.	https://suttacentral.net/an11.11	https://suttacentral.net/an11.11/pli/ms	https://suttacentral.net/an11.11/en/sujato	sc_bilara_data/root/pli/ms/sutta/an/an11/an11.11_root-pli-ms.json	an 11. 2. 1.	an-11-2-1	an-11	27	618	0	suttantapiṭake	aṅguttaranikāye	catuttho bhāgo	11. ekādasako nipāto		2. anussativaggo	1. mahānāma suttaṃ	ok
	Khuddaka Nikāya	DHP	DHP1-20	yamakavagga 4			kn2.1	Khuddakanikāye	Dhammapadapāḷi			1. Yamakavaggo	1	0.0013	0.0013	0.0001	0.0015	romn/s0502m.mul.xml	DHP1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.0.0.0.m	dhp1-20	Khuddakanikāya, Dhammapada	Yamakavagga		1. Pairs		https://suttacentral.net/dhp1	https://suttacentral.net/dhp1/pli/ms	https://suttacentral.net/dhp1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp1-20_root-pli-ms.json	dhp 1.	kn-dhp-1	kn-dhp	28	26	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		yamakavaggo		ok
	Khuddaka Nikāya	DHP	DHP21-32	appamādavagga 5			kn2.2	Khuddakanikāye	Dhammapadapāḷi			2. Appamādavaggo	21	0.0016	0.0015	0.0003	0.0017	romn/s0502m.mul.xml	DHP2	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.1.0.0.m	dhp21-32	Khuddakanikāya, Dhammapada	Appamādavagga		2. Diligence		https://suttacentral.net/dhp21	https://suttacentral.net/dhp21/pli/ms	https://suttacentral.net/dhp21/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp21-32_root-pli-ms.json	dhp 2.	kn-dhp-2	kn-dhp	28	30	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		appamādavaggo		ok
	Khuddaka Nikāya	DHP	DHP33-43	cittavagga			kn2.3	Khuddakanikāye	Dhammapadapāḷi			3. Cittavaggo	33	0.0017	0.0017	0.0005	0.0019	romn/s0502m.mul.xml	DHP3	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.2.0.0.m	dhp33-43	Khuddakanikāya, Dhammapada	Cittavagga		3. The Mind		https://suttacentral.net/dhp33	https://suttacentral.net/dhp33/pli/ms	https://suttacentral.net/dhp33/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp33-43_root-pli-ms.json	dhp 3.	kn-dhp-3	kn-dhp	28	34	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		cittavaggo		ok
	Khuddaka Nikāya	DHP	DHP44-59	pupphavagga 2			kn2.4	Khuddakanikāye	Dhammapadapāḷi			4. Pupphavaggo	44	0.0019	0.0018	0.0006	0.002	romn/s0502m.mul.xml	DHP4	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.3.0.0.m	dhp44-59	Khuddakanikāya, Dhammapada	Pupphavagga		4. Flowers		https://suttacentral.net/dhp44	https://suttacentral.net/dhp44/pli/ms	https://suttacentral.net/dhp44/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp44-59_root-pli-ms.json	dhp 4.	kn-dhp-4	kn-dhp	28	36	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		pupphavaggo		ok
	Khuddaka Nikāya	DHP	DHP60-75	bālavagga 5			kn2.5	Khuddakanikāye	Dhammapadapāḷi			5. Bālavaggo	60	0.0021	0.002	0.0009	0.0022	romn/s0502m.mul.xml	DHP5	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.4.0.0.m	dhp60-75	Khuddakanikāya, Dhammapada	Bālavagga		5. The Fool		https://suttacentral.net/dhp60	https://suttacentral.net/dhp60/pli/ms	https://suttacentral.net/dhp60/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp60-75_root-pli-ms.json	dhp 5.	kn-dhp-5	kn-dhp	28	38	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		bālavaggo		ok
	Khuddaka Nikāya	DHP	DHP76-89	paṇḍitavagga			kn2.6	Khuddakanikāye	Dhammapadapāḷi			6. Paṇḍitavaggo	76	0.0024	0.0022	0.0011	0.0024	romn/s0502m.mul.xml	DHP6	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.5.0.0.m	dhp76-89	Khuddakanikāya, Dhammapada	Paṇḍitavagga		6. The Astute		https://suttacentral.net/dhp76	https://suttacentral.net/dhp76/pli/ms	https://suttacentral.net/dhp76/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp76-89_root-pli-ms.json	dhp 6.	kn-dhp-6	kn-dhp	28	40	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		paṇḍitavaggo		ok
	Khuddaka Nikāya	DHP	DHP100-115	sahassavagga			kn2.8	Khuddakanikāye	Dhammapadapāḷi			8. Sahassavaggo	100	0.0028	0.0025	0.0015	0.0028	romn/s0502m.mul.xml	DHP8	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.7.0.0.m	dhp100-115	Khuddakanikāya, Dhammapada	Sahassavagga		8. The Thousands		https://suttacentral.net/dhp100	https://suttacentral.net/dhp100/pli/ms	https://suttacentral.net/dhp100/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp100-115_root-pli-ms.json	dhp 8.	kn-dhp-8	kn-dhp	28	46	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		sahassavaggo		ok
	Khuddaka Nikāya	DHP	DHP116-128	pāpavagga			kn2.9	Khuddakanikāye	Dhammapadapāḷi			9. Pāpavaggo	116	0.003	0.0027	0.0017	0.003	romn/s0502m.mul.xml	DHP9	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.8.0.0.m	dhp116-128	Khuddakanikāya, Dhammapada	Pāpavagga		9. Wickedness		https://suttacentral.net/dhp116	https://suttacentral.net/dhp116/pli/ms	https://suttacentral.net/dhp116/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp116-128_root-pli-ms.json	dhp 9.	kn-dhp-9	kn-dhp	28	50	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		pāpavaggo		ok
	Khuddaka Nikāya	DHP	DHP129-145	daṇḍavagga			kn2.10	Khuddakanikāye	Dhammapadapāḷi			10. Daṇḍavaggo	129	0.0032	0.0029	0.0019	0.0032	romn/s0502m.mul.xml	DHP10	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.9.0.0.m	dhp129-145	Khuddakanikāya, Dhammapada	Daṇḍavagga		10. The Rod		https://suttacentral.net/dhp129	https://suttacentral.net/dhp129/pli/ms	https://suttacentral.net/dhp129/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp129-145_root-pli-ms.json	dhp 10.	kn-dhp-10	kn-dhp	28	56	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		daṇḍavaggo		ok
	Khuddaka Nikāya	DHP	DHP146-156	jarāvagga 3			kn2.11	Khuddakanikāye	Dhammapadapāḷi			11. Jarāvaggo	146	0.0035	0.0031	0.0021	0.0034	romn/s0502m.mul.xml	DHP11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.10.0.0.m	dhp146-156	Khuddakanikāya, Dhammapada	Jarāvagga		11. Old Age		https://suttacentral.net/dhp146	https://suttacentral.net/dhp146/pli/ms	https://suttacentral.net/dhp146/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp146-156_root-pli-ms.json	dhp 11.	kn-dhp-11	kn-dhp	28	60	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		jarāvaggo		ok
	Khuddaka Nikāya	DHP	DHP157-166	attavagga			kn2.12	Khuddakanikāye	Dhammapadapāḷi			12. Attavaggo	157	0.0037	0.0032	0.0023	0.0036	romn/s0502m.mul.xml	DHP12	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.11.0.0.m	dhp157-166	Khuddakanikāya, Dhammapada	Attavagga		12. The Self		https://suttacentral.net/dhp157	https://suttacentral.net/dhp157/pli/ms	https://suttacentral.net/dhp157/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp157-166_root-pli-ms.json	dhp 12.	kn-dhp-12	kn-dhp	28	64	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		attavaggo		ok
	Khuddaka Nikāya	DHP	DHP167-178	lokavagga			kn2.13	Khuddakanikāye	Dhammapadapāḷi			13. Lokavaggo	167	0.0038	0.0034	0.0025	0.0037	romn/s0502m.mul.xml	DHP13	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.12.0.0.m	dhp167-178	Khuddakanikāya, Dhammapada	Lokavagga		13. The World		https://suttacentral.net/dhp167	https://suttacentral.net/dhp167/pli/ms	https://suttacentral.net/dhp167/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp167-178_root-pli-ms.json	dhp 13.	kn-dhp-13	kn-dhp	28	66	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		lokavaggo		ok
	Khuddaka Nikāya	DHP	DHP179-196	buddhavagga 2			kn2.14	Khuddakanikāye	Dhammapadapāḷi			14. Buddhavaggo	179	0.004	0.0035	0.0026	0.0039	romn/s0502m.mul.xml	DHP14	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.13.0.0.m	dhp179-196	Khuddakanikāya, Dhammapada	Buddhavagga		14. The Buddhas		https://suttacentral.net/dhp179	https://suttacentral.net/dhp179/pli/ms	https://suttacentral.net/dhp179/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp179-196_root-pli-ms.json	dhp 14.	kn-dhp-14	kn-dhp	28	70	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		buddhavaggo		ok
	Khuddaka Nikāya	DHP	DHP197-208	sukhavagga 2			kn2.15	Khuddakanikāye	Dhammapadapāḷi			15. Sukhavaggo	197	0.0042	0.0038	0.0029	0.0041	romn/s0502m.mul.xml	DHP15	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.14.0.0.m	dhp197-208	Khuddakanikāya, Dhammapada	Sukhavagga		15. Happiness		https://suttacentral.net/dhp197	https://suttacentral.net/dhp197/pli/ms	https://suttacentral.net/dhp197/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp197-208_root-pli-ms.json	dhp 15.	kn-dhp-15	kn-dhp	28	74	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		sukhavaggo		ok
	Khuddaka Nikāya	DHP	DHP209-220	piyavagga			kn2.16	Khuddakanikāye	Dhammapadapāḷi			16. Piyavaggo	209	0.0044	0.0039	0.0031	0.0043	romn/s0502m.mul.xml	DHP16	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.15.0.0.m	dhp209-220	Khuddakanikāya, Dhammapada	Piyavagga		16. The Beloved		https://suttacentral.net/dhp209	https://suttacentral.net/dhp209/pli/ms	https://suttacentral.net/dhp209/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp209-220_root-pli-ms.json	dhp 16.	kn-dhp-16	kn-dhp	28	78	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		piyavaggo		ok
	Khuddaka Nikāya	DHP	DHP221-234	kodhavagga			kn2.17	Khuddakanikāye	Dhammapadapāḷi			17. Kodhavaggo	221	0.0045	0.0041	0.0033	0.0044	romn/s0502m.mul.xml	DHP17	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.16.0.0.m	dhp221-234	Khuddakanikāya, Dhammapada	Kodhavagga		17. Anger		https://suttacentral.net/dhp221	https://suttacentral.net/dhp221/pli/ms	https://suttacentral.net/dhp221/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp221-234_root-pli-ms.json	dhp 17.	kn-dhp-17	kn-dhp	28	80	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		kodhavaggo		ok
	Khuddaka Nikāya	DHP	DHP235-255	malavagga			kn2.18	Khuddakanikāye	Dhammapadapāḷi			18. Malavaggo	235	0.0047	0.0043	0.0034	0.0046	romn/s0502m.mul.xml	DHP18	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.17.0.0.m	dhp235-255	Khuddakanikāya, Dhammapada	Malavagga		18. Stains		https://suttacentral.net/dhp235	https://suttacentral.net/dhp235/pli/ms	https://suttacentral.net/dhp235/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp235-255_root-pli-ms.json	dhp 18.	kn-dhp-18	kn-dhp	28	84	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		malavaggo		ok
	Khuddaka Nikāya	DHP	DHP256-272	dhammaṭṭhavagga			kn2.19	Khuddakanikāye	Dhammapadapāḷi			19. Dhammaṭṭhavaggo	256	0.005	0.0045	0.0037	0.0049	romn/s0502m.mul.xml	DHP19	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.18.0.0.m	dhp256-272	Khuddakanikāya, Dhammapada	Dhammaṭṭhavagga		19. The Just		https://suttacentral.net/dhp256	https://suttacentral.net/dhp256/pli/ms	https://suttacentral.net/dhp256/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp256-272_root-pli-ms.json	dhp 19.	kn-dhp-19	kn-dhp	28	88	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		dhammaṭṭhavaggo		ok
	Khuddaka Nikāya	DHP	DHP273-289	maggavagga			kn2.20	Khuddakanikāye	Dhammapadapāḷi			20. Maggavaggo	273	0.0052	0.0047	0.0039	0.0051	romn/s0502m.mul.xml	DHP20	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.19.0.0.m	dhp273-289	Khuddakanikāya, Dhammapada	Maggavagga		20. The Path		https://suttacentral.net/dhp273	https://suttacentral.net/dhp273/pli/ms	https://suttacentral.net/dhp273/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp273-289_root-pli-ms.json	dhp 20.	kn-dhp-20	kn-dhp	28	92	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		maggavaggo		ok
	Khuddaka Nikāya	DHP	DHP290-305	pakiṇṇakavagga			kn2.21	Khuddakanikāye	Dhammapadapāḷi			21. Pakiṇṇakavaggo	290	0.0054	0.0049	0.0042	0.0053	romn/s0502m.mul.xml	DHP21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.20.0.0.m	dhp290-305	Khuddakanikāya, Dhammapada	Pakiṇṇakavagga		21. Miscellaneous		https://suttacentral.net/dhp290	https://suttacentral.net/dhp290/pli/ms	https://suttacentral.net/dhp290/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp290-305_root-pli-ms.json	dhp 21.	kn-dhp-21	kn-dhp	28	96	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		pakiṇṇakavaggo		ok
	Khuddaka Nikāya	DHP	DHP306-319	nirayavagga			kn2.22	Khuddakanikāye	Dhammapadapāḷi			22. Nirayavaggo	306	0.0056	0.0051	0.0044	0.0055	romn/s0502m.mul.xml	DHP22	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.21.0.0.m	dhp306-319	Khuddakanikāya, Dhammapada	Nirayavagga		22. Hell		https://suttacentral.net/dhp306	https://suttacentral.net/dhp306/pli/ms	https://suttacentral.net/dhp306/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp306-319_root-pli-ms.json	dhp 22.	kn-dhp-22	kn-dhp	28	100	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		nirayavaggo		ok
	Khuddaka Nikāya	DHP	DHP320-333	nāgavagga			kn2.23	Khuddakanikāye	Dhammapadapāḷi			23. Nāgavaggo	320	0.0058	0.0053	0.0046	0.0057	romn/s0502m.mul.xml	DHP23	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.22.0.0.m	dhp320-333	Khuddakanikāya, Dhammapada	Nāgavagga		23. Elephants		https://suttacentral.net/dhp320	https://suttacentral.net/dhp320/pli/ms	https://suttacentral.net/dhp320/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp320-333_root-pli-ms.json	dhp 23.	kn-dhp-23	kn-dhp	28	104	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		nāgavaggo		ok
	Khuddaka Nikāya	DHP	DHP334-359	taṇhāvagga			kn2.24	Khuddakanikāye	Dhammapadapāḷi			24. Taṇhāvaggo	334	0.0061	0.0055	0.0048	0.0059	romn/s0502m.mul.xml	DHP24	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.23.0.0.m	dhp334-359	Khuddakanikāya, Dhammapada	Taṇhāvagga		24. Craving		https://suttacentral.net/dhp334	https://suttacentral.net/dhp334/pli/ms	https://suttacentral.net/dhp334/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp334-359_root-pli-ms.json	dhp 24.	kn-dhp-24	kn-dhp	28	108	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		taṇhāvaggo		ok
	Khuddaka Nikāya	DHP	DHP360-382	bhikkhuvagga 2			kn2.25	Khuddakanikāye	Dhammapadapāḷi			25. Bhikkhuvaggo	360	0.0065	0.0058	0.0052	0.0064	romn/s0502m.mul.xml	DHP25	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.24.0.0.m	dhp360-382	Khuddakanikāya, Dhammapada	Bhikkhuvagga		25. Mendicants		https://suttacentral.net/dhp360	https://suttacentral.net/dhp360/pli/ms	https://suttacentral.net/dhp360/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp360-382_root-pli-ms.json	dhp 25.	kn-dhp-25	kn-dhp	28	114	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		bhikkhuvaggo		ok
	Khuddaka Nikāya	DHP	DHP383-423	brāhmaṇavagga 5			kn2.26	Khuddakanikāye	Dhammapadapāḷi			26. Brāhmaṇavaggo	383	0.0068	0.0061	0.0055	0.0067	romn/s0502m.mul.xml	DHP26	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.1.0.0.25.0.0.m	dhp383-423	Khuddakanikāya, Dhammapada	Brāhmaṇavagga		26. Brahmins		https://suttacentral.net/dhp383	https://suttacentral.net/dhp383/pli/ms	https://suttacentral.net/dhp383/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/dhp/dhp383-423_root-pli-ms.json	dhp 26.	kn-dhp-26	kn-dhp	28	118	0	suttantapiṭake	khuddakanikāyo		dhammapadapāḷi		brāhmaṇavaggo		ok
	Khuddaka Nikāya	UD	UD1-10	bodhivagga			kn3.1.1	Khuddakanikāye	Udānapāḷi		1. Bodhivaggo	1. Paṭhamabodhisuttaṃ	1	0.0077	0.0069	0.0001	0.0073	romn/s0503m.mul.xml	UD1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.0.0.0.m	ud1.1	Udāna 1.1		Paṭhamabodhisutta	Upon Awakening (1st)	The Buddha, soon after awakening, contemplates specific conditionality and dependent co-arising.	https://suttacentral.net/ud1.1	https://suttacentral.net/ud1.1/pli/ms	https://suttacentral.net/ud1.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga1/ud1.1_root-pli-ms.json	ud 1. 1.	kn-ud-1-1	kn-ud	28	130	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		1. bodhivaggo paṭhamo	1. paṭhamabodhisuttaṃ	ok
	Khuddaka Nikāya	UD	UD11-20	mucalindavagga			kn3.2.1	Khuddakanikāye	Udānapāḷi		2. Mucalindavaggo	1. Mucalindasuttaṃ	11	0.0087	0.0079	0.0009	0.0085	romn/s0503m.mul.xml	UD11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.1.0.0.m	ud2.1	Udāna 2.1		Mucalindasutta	With Mucalinda	Shortly after the Buddha’s awakening, a dragon protects him from a storm.	https://suttacentral.net/ud2.1	https://suttacentral.net/ud2.1/pli/ms	https://suttacentral.net/ud2.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga2/ud2.1_root-pli-ms.json	ud 2. 1.	kn-ud-2-1	kn-ud	28	148	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		2. mucalindavaggo dutiyo	1. mucalindasuttaṃ	ok
	Khuddaka Nikāya	UD	UD21-30	nandavagga			kn3.3.1	Khuddakanikāye	Udānapāḷi		3. Nandavaggo	1. Kammavipākajasuttaṃ	21	0.01	0.0091	0.002	0.0102	romn/s0503m.mul.xml	UD21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.2.0.0.m	ud3.1	Udāna 3.1		Kammavipākajasutta	Born of the Fruits of deeds	A monk meditates in pain engendered by past kamma but without being struck down by it.	https://suttacentral.net/ud3.1	https://suttacentral.net/ud3.1/pli/ms	https://suttacentral.net/ud3.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga3/ud3.1_root-pli-ms.json	ud 3. 1.	kn-ud-3-1	kn-ud	28	170	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		3. nandavaggo tatiyo	1. kammasuttaṃ	ok
	Khuddaka Nikāya	UD	UD31-40	meghiyavagga			kn3.4.1	Khuddakanikāye	Udānapāḷi		4. Meghiyavaggo	1. Meghiyasuttaṃ	31	0.0116	0.0106	0.0033	0.0123	romn/s0503m.mul.xml	UD31	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.3.0.0.m	ud4.1	Udāna 4.1		Meghiyasutta	With Meghiya	A monk leaves the Buddha to go into solitude, only to find his mind overcome by unskillful thoughts.	https://suttacentral.net/ud4.1	https://suttacentral.net/ud4.1/pli/ms	https://suttacentral.net/ud4.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga4/ud4.1_root-pli-ms.json	ud 4. 1.	kn-ud-4-1	kn-ud	28	194	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		4. meghiyavaggo catuttho	1. meghiyasuttaṃ	ok
	Khuddaka Nikāya	UD	UD41-50	soṇavagga			kn3.5.1	Khuddakanikāye	Udānapāḷi		5. Soṇavaggo	1. Piyatarasuttaṃ	41	0.0132	0.0122	0.0046	0.0143	romn/s0503m.mul.xml	UD41	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.4.0.0.m	ud5.1	Udāna 5.1		Piyatarasutta	Who Is More Dear?	King Pasenadi asks his queen, “Is there anyone dearer to you than yourself?”	https://suttacentral.net/ud5.1	https://suttacentral.net/ud5.1/pli/ms	https://suttacentral.net/ud5.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga5/ud5.1_root-pli-ms.json	ud 5. 1.	kn-ud-5-1	kn-ud	28	220	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		5. soṇavaggo pañcamo	1. rājasuttaṃ	ok
	Khuddaka Nikāya	UD	UD51-60	jaccandhavagga			kn3.6.1	Khuddakanikāye	Udānapāḷi		6. Jaccandhavaggo	1. Āyusaṅkhārossajjanasuttaṃ	51	0.0151	0.0139	0.0061	0.0169	romn/s0503m.mul.xml	UD51	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.5.0.0.m	ud6.1	Udāna 6.1		Āyusaṅkhārossajjanasutta	Surrendering the Life Force	The Buddha relinquishes the forces that will keep him living.	https://suttacentral.net/ud6.1	https://suttacentral.net/ud6.1/pli/ms	https://suttacentral.net/ud6.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga6/ud6.1_root-pli-ms.json	ud 6. 1.	kn-ud-6-1	kn-ud	28	250	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		6. jaccandhavaggo chaṭṭho	1. āyusaṅkhāravossajanasuttaṃ	ok
	Khuddaka Nikāya	UD	UD61-70	cūḷavagga 3	cullavagga; cūlavagga		kn3.7.1	Khuddakanikāye	Udānapāḷi		7. Cūḷavaggo	1. Paṭhamalakuṇḍakabhaddiyasuttaṃ	61	0.0169	0.0156	0.0073	0.0197	romn/s0503m.mul.xml	UD61	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.2.0.0.6.0.0.m	ud7.1	Udāna 7.1		Paṭhamalakuṇḍakabhaddiyasutta	Bhaddiya the Dwarf (1st)	A dwarf becomes an arahant.	https://suttacentral.net/ud7.1	https://suttacentral.net/ud7.1/pli/ms	https://suttacentral.net/ud7.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/ud/vagga7/ud7.1_root-pli-ms.json	ud 7. 1.	kn-ud-7-1	kn-ud	28	278	0	suttantapiṭake	khuddakanikāyo		udānapāḷi		7. cullavaggo sattamo	1. paṭhamabhaddiyasuttaṃ	ok
